,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Rating
287,Oppo Find 7a,True,True,True,False,"2014, March. Released 2014, March",Discontinued,152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in),170 g (6.00 oz),,Micro-SIM,,IPS LCD,"5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,,"Android 4.3 (Jelly Bean), ColorOS",Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, 1/3.0"", AF","Dual-LED flash, panorama, HDR","4K@30fps, 1080p@60fps, 720p@120fps","5 MP, f/2.0",,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,Yes,No,"microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Po 2800 mAh, removable","20W wired, 75% in 30 min (advertised)",,"White, Black",X9006,,,About 370 EUR,,Endurance rating 60h,
288,Oppo Neo,True,True,False,False,"2014, February. Released 2014, Q1",Discontinued,132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in),130 g (4.59 oz),,Single SIM or Dual SIM (dual stand-by),,IPS LCD,"4.5 inches, 57.6 cm2 (~66.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",,,Android 4.2.1 (Jelly Bean),,Dual-core 1.3 GHz,,microSDHC (dedicated slot),4GB 512MB RAM,5 MP,,Yes,2 MP,,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","2.1, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1900 mAh, removable",,,"White, Black",,,,About 160 EUR,,,
289,Oppo R1 R829T,True,True,False,False,"2013, December. Released 2013, December",Discontinued,142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in),140 g (4.94 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Corning Gorilla Glass 3,,Android 4.2.1 (Jelly Bean),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,No,16GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,5 MP,,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",GPS,No,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity","Li-Ion 2410 mAh, non-removable",,,"White, Black",,,,About 300 EUR,,,
290,Oppo N1,True,True,False,False,"2013, September. Released 2013, October",Discontinued,170.7 x 82.6 x 9 mm (6.72 x 3.25 x 0.35 in),213 g (7.51 oz),,Micro-SIM,Touch-sensitive panel (back),IPS LCD,"5.9 inches, 96.0 cm2 (~68.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)",,,Android 4.2 (Jelly Bean),Qualcomm Snapdragon 600,Quad-core 1.7 GHz Krait 300,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF","Dual-LED flash, panorama, HDR",1080p@30fps,Rotating pop-up main camera module,LED flash,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",GPS,Yes,No,"microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass","Li-Ion 3610 mAh, non-removable",,,"White, dark blue",,,,About 430 EUR,,Endurance rating 79h,
291,Oppo R819,True,True,False,False,"2013, August. Released 2013, September",Discontinued,136.5 x 68 x 7.3 mm (5.37 x 2.68 x 0.29 in),110 g (3.88 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"4.7 inches, 60.9 cm2 (~65.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,,Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,No,16GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,1.9 MP,,,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot",3.0,GPS,No,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity","Li-Ion 2000 mAh, non-removable",,,White,,,,About 250 EUR,,Endurance rating 56h,
292,Oppo Find 5,True,True,False,False,"2012, December. Released 2013, February",Discontinued,141.8 x 68.8 x 8.9 mm (5.58 x 2.71 x 0.35 in),165 g (5.82 oz),,Micro-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass 2,,Android 4.1 (Jelly Bean),Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF","LED flash, panorama, HDR","1080p@30fps, HDR",1.9 MP,,,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2500 mAh, non-removable",,,"White, Black",,,,About 540 EUR,,Endurance rating 43h,
293,Oppo U705T Ulike 2,True,True,False,False,"2012, November. Released 2012, December",Discontinued,127 x 63.7 x 9 mm (5.0 x 2.51 x 0.35 in),113 g (3.99 oz),,Micro-SIM,,TFT,"4.5 inches, 55.8 cm2 (~69.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6517,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,No,16GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",720p@30fps,5 MP,,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2020 mAh, non-removable",,,White,,,,About 280 EUR,,,
294,Oppo R601,True,False,False,False,"2012, November. Released 2012, December",Discontinued,112.8 x 55.5 x 14.3 mm (4.44 x 2.19 x 0.56 in),102.5 g (3.60 oz),,Yes,,IPS LCD,"3.0 inches, 26.8 cm2 (~42.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~192 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6515,1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB (2GB user available), 512MB RAM",3.15 MP,,Yes,No,,,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,,No,No,microUSB 2.0,"Accelerometer, proximity",Li-Ion 1100 mAh battery,,Up to 8 h,White,,,,About 320 EUR,,,
295,Oppo R821T FInd Muse,True,True,False,False,2013. Released 2013,Discontinued,123 x 63.5 x 9.9 mm (4.84 x 2.5 x 0.39 in),-,,"Dual SIM (Mini-SIM, dual stand-by)",,IPS LCD,"4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Android 4.2 (Jelly Bean),Mediatek MT6572 (28 nm),Dual-core 1.2 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,,Yes,VGA,,,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1700 mAh, removable",,,White,,,,About 290 EUR,,,
296,Oppo R811 Real,True,True,False,False,"2012, October. Released 2012, December",Discontinued,115.2 x 61.5 x 10.9 mm (4.54 x 2.42 x 0.43 in),119 g (4.20 oz),,"Dual SIM (Mini-SIM, dual stand-by)",,TFT,"3.5 inches, 36.5 cm2 (~51.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6515,1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,"3.15 MP, AF",,Yes,Yes,,,Yes,"Wi-Fi 802.11 b/g, hotspot",Yes,GPS,No,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1520 mAh, removable",,Up to 10 h,White,,,,About 150 EUR,,,
297,Oppo T29,True,True,False,False,"2012, October. Released 2012, October",Discontinued,131.5 x 67 x 10.5 mm (5.18 x 2.64 x 0.41 in),160 g (5.64 oz),,Yes,,TFT,"4.5 inches, 55.8 cm2 (~63.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",Yes,VGA,,,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,GPS,No,No,microUSB 2.0,"Accelerometer, proximity",Li-Ion 3150 mAh battery,,Up to 20 h (2G) / Up to 11 h (3G),Black,,,,About 100 EUR,,,
298,Oppo R817 Real,True,True,False,False,"2012, October. Released 2012, October",Discontinued,123 x 63 x 9.7 mm (4.84 x 2.48 x 0.38 in),125 g (4.41 oz),,"Dual SIM (Mini-SIM, dual stand-by)",,IPS LCD,"4.0 inches, 45.5 cm2 (~58.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,,Android 4.0.4 (Ice Cream Sandwich),Mediatek MT6577 (40 nm),Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",LED flash,Yes,VGA,,,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,GPS,No,No,microUSB 2.0,"Accelerometer, proximity",Li-Ion 1710 mAh battery,,Up to 8 h 40 min (2G) / Up to 8 h (3G),"White, Black",,,,About 100 EUR,,,
299,Oppo R815T Clover,True,True,False,False,"2013, April. Released 2013, April",Discontinued,129.6 x 66.7 x 9.8 mm (5.10 x 2.63 x 0.39 in),141.5 g (4.97 oz),,Mini-SIM,,IPS LCD,"4.3 inches, 52.6 cm2 (~60.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,,Android 4.2.1 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,PowerVR SGX544,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF","LED flash, HDR",Yes,2 MP,,,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1700 mAh, removable",,Up to 8 h 40 min (2G) / Up to 8 h (3G),White,,,,About 100 EUR,,,
300,Oppo A58x,True,True,True,True,"2022, December 15","Available. Released 2022, December 15",163.8 x 75.1 x 8 mm (6.45 x 2.96 x 0.31 in),186 g (6.56 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IP54, dust and splash resistant","IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~84.0% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Panda glass,,"Android 12, ColorOS 12.1",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,"128GB 6GB RAM, 128GB 8GB RAM","13 MP, f/2.2, 25mm (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.2, 27mm (wide)",,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE, aptX","GPS, GALILEO, GLONASS, BDS, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",10W wired,,"Black, Blue, Violet",,,,About 180 EUR,,,
301,Oppo Reno9 Pro+,True,True,True,True,"2022, November 24","Available. Released 2022, December 02",161.5 x 73.6 x 8 mm (6.36 x 2.90 x 0.31 in),192 g (6.77 oz),"Glass front (Asahi Glass), aluminum frame","Dual SIM (Nano-SIM, dual stand-by)",,"AMOLED, 1B colors, 120Hz, HDR10+, 500 nits (typ), 800 nits (HBM), 950 nits (peak)","6.7 inches, 108.0 cm2 (~90.9% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",Asahi Glass AGC DT-Star2,,"Android 13, ColorOS 13",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.0 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,No,"256GB 16GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS, HDR","32 MP, f/2.4, 22mm (wide), 1/2.74"", 0.8µm, AF","Panorama, HDR","1080p@30fps, gyro-EIS",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS (L1), BDS (B1I+B2a+Bc), GALILEO (E1+E5a), QZSS (L1+L5)","Yes, eSE, HCE, UICC, NFC-SIM",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum","Li-Po 4700 mAh, non-removable","80W wired, PD, QC3, 45% in 1-10 min, 1-100% in 31 min (advertised)
Reverse wired",,"Black, Gold, Mint",PGW110,,,About 740 EUR,,,
302,Oppo Reno9 Pro,True,True,True,True,"2022, November 24","Available. Released 2022, December 02",162.3 x 74.2 x 7.2 mm (6.39 x 2.92 x 0.28 in),174 g (6.14 oz),,"Dual SIM (Nano-SIM, dual stand-by)",,"AMOLED, 1B colors, 120Hz, HDR10+, 500 nits (typ), 800 nits (HBM), 950 nits (peak)","6.7 inches, 108.0 cm2 (~89.7% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",Asahi Glass AGC DT-Star2,,"Android 13, ColorOS 13",Mediatek Dimensity 8100 Max (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,"256GB 16GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF
8 MP, f/2.2, 112˚ (ultrawide), 1/4.0"", 1.12µm","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS, HDR","32 MP, f/2.4, 22mm (wide), 1/2.74"", 0.8µm, AF","Panorama, HDR","1080p@30fps, gyro-EIS",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS","Yes, eSE, HCE, NFC-SIM",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum","Li-Po 4500 mAh, non-removable","67W wired, PD, 1-35% in 10 min, 1-100% in 44 min (advertised)
Reverse wired",,"Black, Gold, Pink gradient",PGX110,,,About 470 EUR,,,
303,Oppo Reno9,True,True,True,True,"2022, November 24","Available. Released 2022, December 02",162.3 x 74.2 x 7.2 mm (6.39 x 2.92 x 0.28 in),174 g (6.14 oz),,"Dual SIM (Nano-SIM, dual stand-by)",,"AMOLED, 1B colors, 120Hz, HDR10+, 500 nits (typ), 800 nits (HBM), 950 nits (peak)","6.7 inches, 108.0 cm2 (~89.7% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",Asahi Glass AGC DT-Star2,,"Android 13, ColorOS 13",Qualcomm SM7325 Snapdragon 778G 5G (6 nm),Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","64 MP, f/1.8, 26mm (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.4, 22mm (wide), 1/2.74"", 0.8µm, AF","Panorama, HDR","1080p@30fps, gyro-EIS",No,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS","Yes, eSE, HCE, NFC-SIM",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum","Li-Po 4500 mAh, non-removable","67W wired, PD, QC2, 1-33% in 10 min, 1-100% in 44 min (advertised)
Reverse wired",,"Black, Gold, Pink gradient, Red",PHM110,,,About 600 EUR,,,
304,Oppo A1 Pro,True,True,True,True,"2022, November 16","Available. Released 2022, November 25",162.3 x 74.3 x 7.7 mm (6.39 x 2.93 x 0.30 in),171 g (6.03 oz),,"Dual SIM (Nano-SIM, dual stand-by)",,"OLED, 1B colors, 120Hz, 500 nits (typ), 800 nits (HBM), 950 nits (peak)","6.7 inches, 108.0 cm2 (~89.6% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)",AGC DT-Star2,,"Android 13, ColorOS 13",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","108 MP, f/1.7, 24mm (wide), 1/1.67"", 0.64µm, AF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, 25mm (wide)",,1080p@30fps,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.1, A2DP, LE, aptX HD","GPS, GALILEO, GLONASS, BDS, QZSS","Yes; NFC-SIM, eSE, eID",No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4800 mAh, non-removable","67W wired, PD, 80% in 30 min (advertised)
Reverse wired",,"Black, Blue, Gold",PHQ110,,,About 260 EUR,,,
305,Oppo A58 (China),True,True,True,True,"2022, November 08","Available. Released 2022, November 10",163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in),188 g (6.63 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IP54, dust and splash resistant","IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,,"Android 12, ColorOS 12.1",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, 27mm (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 27mm (wide)",,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE, aptX","GPS, GALILEO, GLONASS, BDS, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",33W wired,,"Black, Blue, Violet",,,,About 230 EUR,,,
306,Oppo A17k,True,True,True,False,"2022, October 13","Available. Released 2022, October 18",164.2 x 75.6 x 8.3 mm (6.46 x 2.98 x 0.33 in),189 g (6.67 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPX4 water resistance,"IPS LCD, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~83.3% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Panda Glass,,"Android 12, ColorOS 12.1",Mediatek MT6765 Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,64GB 3GB RAM,"8 MP, f/2.0, (wide), AF","LED flash, panorama",1080p@30fps,"5 MP, f/2.2, (wide)",,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO",No,Unspecified,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable",,,"Navy Blue, Gold",CPH2471,,,About 130 EUR,,,
307,Oppo A77s,True,True,True,False,"2022, October 05","Available. Released 2022, October 07",163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in),187 g / 190 g (6.60 oz),"Glass front, plastic frame, plastic back or eco leather back","Dual SIM (Nano-SIM, dual stand-by)","IP54, dust and splash resistant","IPS LCD, 90Hz, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,,"Android 12, upgradable to Android 14, ColorOS 14",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC,128GB 8GB RAM,"50 MP, f/1.8, 27mm (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide)",Panorama,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO, QZSS",Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","33W wired, 100% in 69 min (advertised)",,"Sunset Orange, Starry Black",CPH2473,,,About 220 EUR,,,
308,Oppo A17,True,True,True,False,"2022, September 26","Available. Released 2022, September 26",164.2 x 75.6 x 8.3 mm (6.46 x 2.98 x 0.33 in),189 g (6.67 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPX4 water resistance,IPS LCD,"6.56 inches, 103.4 cm2 (~83.3% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,,"Android 12, ColorOS 12.1",Mediatek MT6765 Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,"64GB 3GB RAM, 64GB 4GB RAM","50 MP, f/1.8, (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.2, (wide)",HDR,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band",Yes,GPS,No,FM radio,microUSB 2.0,"Fingerprint (side-mounted), accelerometer, proximity","Li-Po 5000 mAh, non-removable",,,"Midnight Black, Lake Blue, Sunlight Orange",CPH2477,,,"$ 310.01 / £ 85.00 / € 86.38 / ₹ 7,499",,,
309,Oppo K10x,True,True,True,True,"2022, September 16","Available. Released 2022, September 22",164.3 x 75.6 x 8.5 mm (6.47 x 2.98 x 0.33 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back","Dual SIM (Nano-SIM, dual stand-by)",,"IPS LCD, 120Hz, 480 nits (typ), 600 (HBM)","6.59 inches, 104.5 cm2 (~84.1% screen-to-body ratio)","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)",,,"Android 12, ColorOS 12.1",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.7, 26mm (wide), PDAF
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.0"", 1.0µm",HDR,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","67W wired, 1-80% in 33 min (advertised)",,"Blue, Black",PGGM10,,,About 210 EUR,,,
310,Oppo A57e,True,True,True,False,"2022, August 31","Available. Released 2022, August 31",163.7 x 75 x 8 mm (6.44 x 2.95 x 0.31 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back","Dual SIM (Nano-SIM, dual stand-by)","IP5X (dust), IPX4 (water) resistance","IPS LCD, 600 nits","6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",,,"Android 12, ColorOS 12.1",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,64GB 4GB RAM,"13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, AF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",HDR,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Yes,GPS,No,Unspecified,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","33W wired, 50% in 30 min (advertised)",,"Glowing Black, Glowing Green",CPH2387,,,About 180 EUR,,,
311,Oppo A57s,True,True,True,False,"2022, August 31","Available. Released 2022, September 12",163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in),187 g (6.60 oz),"Glass front (Panda Glass), plastic frame, plastic back","Dual SIM (Nano-SIM, dual stand-by)","IP5X (dust), IPX4 (water) resistance","IPS LCD, 480 nits (typ), 600 nits (HBM)","6.56 inches, 103.4 cm2 (~84.2% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Panda Glass,,"Android 12, ColorOS 12.1",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,"64GB 4GB RAM, 128GB 4GB RAM","50 MP, f/1.8, 27mm (wide), PDAF
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide)",Panorama,1080p@30fps,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO, QZSS",Yes,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","33W wired, 100% in 69 min (advertised)",,"Starry Black, Sky Blue",CPH2385,,,,,,
